,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
10815,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10816,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10817,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10818,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10819,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10820,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10821,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10822,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10823,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10824,The Single Moms Club,(2014),PG-13,"['Comedy', ' Drama']",111,5.4,31,6465
10825,Cut Throat City,(2020),16,"['Action', ' Crime', ' Drama']",123,4.9,67,2817
10826,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10827,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10828,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10829,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10830,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10831,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10832,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10833,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10834,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10835,Cut Throat City,(2020),16,"['Action', ' Crime', ' Drama']",123,4.9,67,2817
10836,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10837,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10838,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10839,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10840,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10841,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10842,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10843,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10844,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10845,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10846,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10847,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10848,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10849,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10850,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10851,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10852,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10853,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10854,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10855,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10856,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10857,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10858,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10859,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10860,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10861,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10862,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10863,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10864,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10865,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10866,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10867,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10868,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10869,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10870,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10871,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10872,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10873,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10874,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10875,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10876,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10877,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10878,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10879,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10880,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10881,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10882,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10883,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10884,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10885,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10886,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10887,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10888,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10889,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10890,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10891,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10892,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10893,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10894,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10895,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10896,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10897,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10898,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10899,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10900,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10901,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10902,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10903,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10904,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10905,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10906,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10907,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10908,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10909,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10910,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10911,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10912,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10913,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10914,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10915,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10916,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10917,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10918,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10919,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10920,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10921,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10922,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10923,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10924,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10925,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10926,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10927,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10928,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10929,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10930,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10931,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10932,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10933,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10934,Anything's Possible,(2022),16,['Romance'],96,5.4,62,1251
10935,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10936,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10937,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10938,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10939,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10940,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10941,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10942,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10943,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10944,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10945,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10946,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10947,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10948,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10949,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10950,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10951,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10952,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10953,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10954,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10955,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10956,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10957,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
10958,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10959,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10960,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10961,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10962,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10963,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10964,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10965,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10966,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10967,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10968,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10969,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
10970,Wonderstruck,(2017),6,"['Adventure', ' Drama', ' Mystery']",116,6.2,71,10461
10971,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10972,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10973,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10974,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10975,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10976,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10977,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10978,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10979,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10980,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10981,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
10982,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10983,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10984,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10985,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10986,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10987,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10988,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
10989,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
10990,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
10991,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
10992,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
10993,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
10994,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
10995,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
10996,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
10997,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
10998,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
10999,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
11000,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11001,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11002,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11003,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11004,Talaash,(2012),12,"['Crime', ' Drama', ' Mystery']",140,7.2,65,42851
11005,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
11006,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
11007,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
11008,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
11009,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
11010,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
11011,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11012,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11013,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11014,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11015,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
11016,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
11017,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
11018,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
11019,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
11020,The Stranger,(1946),,"['Crime', ' Drama', ' Film-Noir']",95,7.3,76,26870
11021,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11022,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11023,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11024,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11025,Pokémon 2: De Film - Op Eigen Kracht,(1999),AL,"['Animation', ' Action', ' Adventure']",84,6.0,28,22521
11026,Waiting for Anya,(2020),,"['Drama', ' Thriller', ' War']",109,6.0,38,1542
11027,The Mercy,(2018),6,"['Adventure', ' Biography', ' Drama']",112,6.0,60,8762
11028,Lucy and Desi,(2022),13+,"['Documentary', ' Biography', ' Comedy']",103,7.8,73,2516
11029,Out in the Dark,(2012),12,"['Crime', ' Drama', ' Romance']",96,7.5,69,8627
